GEOID10,dni
54732,4.533333466666666
54733,4.47839994
54734,4.506000075
54736,4.507999975000001
54737,4.54800015
54738,4.4952
54739,4.512
54740,4.5330001125
54741,4.5450001875
54742,4.514666666666667
54745,4.532307830769231
54746,4.518
54747,4.528615546153846
54748,4.52000015
54749,4.5280001
54750,4.518
54751,4.534736936842105
54754,4.538399999999999
54755,4.485912926086956
54756,4.5180001125
54757,4.497230769230769
54758,4.489846084615385
54759,4.492799939999999
54761,4.512
54762,4.54400005
54763,4.5120000000000005
54766,4.4719999
54767,4.548000200000001
54768,4.4819999
54769,4.5040001
54770,4.494000000000001
54771,4.482857057142857
54772,4.5520001500000005
54773,4.51200005
54801,4.532400045
54805,4.496
54806,4.354560024
54810,4.573090990909091
54812,4.5146666333333325
54813,4.56000015
54814,4.36559994
54817,4.528800015
54819,4.560000133333333
54820,4.426666600000001
54821,4.468235152941176
54822,4.54080018
54824,4.52800005
54826,4.53120006
54827,4.397999925000001
54828,4.526400059999999
54829,4.554000075
54830,4.545103572413793
54832,4.47119991
54835,4.522285778571429
54836,4.52640012
54837,4.556000066666668
54838,4.520727354545454
54839,4.423999899999999
54840,4.58400002
54843,4.46399996
54844,4.435636336363636
54846,4.350000225
54847,4.388307669230769
54848,4.534285821428571
54849,4.474285585714285
54850,4.207199999999999
54853,4.551000112500001
54854,4.456
54855,4.371428614285715
54856,4.37942857142857
54858,4.5360003
54859,4.51200004
54862,4.498285671428572
54864,4.44
54865,4.447999799999999
54867,4.52800015
54868,4.4992941
54870,4.50327280909091
54871,4.523076992307692
54872,4.566545672727273
54873,4.4994782869565215
54874,4.459999983333334
54875,4.5240001
54876,4.488000066666667
54880,4.419999975
54888,4.536000085714286
54889,4.5680001
54891,4.407999966666667
54893,4.557600120000001
54895,4.566000125
54896,4.483090827272726
54901,4.344000299999999
54902,4.52400015
54904,4.504
54909,4.563000075
54911,4.5360003
54913,4.52400015
54914,4.48800015
54915,4.416
54921,4.5540003
54922,4.504
54923,4.465599800000001
54928,4.584
54929,4.5207273
54930,4.539000037499999
54932,4.520000200000001
54935,4.4639997
54937,4.474285585714285
54940,4.474285714285714
54941,4.458
54942,4.529999999999999
54943,4.5653334
54944,4.5066667
54945,4.552000166666667
54947,4.44960006
54948,4.5680001
54949,4.54080009
54950,4.531636390909091
54952,4.4159999
54956,4.446857185714285
54960,4.5581538923076925
54961,4.550400139999999
54962,4.571999999999999
54963,4.516
54964,4.48319994
54965,4.5440002
54966,4.505142771428571
54967,4.512
54968,4.497600060000001
54970,4.56000006
54971,4.510153938461539
54974,4.4959999
54977,4.5360001
54979,4.512000075
54981,4.564363745454546
54982,4.545000075
54983,4.5440001
54984,4.560000075
54986,4.499999925
55001,4.52400015
55003,4.584
55006,4.544
55007,4.570000025
55008,4.6104
55009,4.537714307142857
55011,4.5920002
55012,4.512000100000001
55013,4.56
55014,4.54800015
55016,4.448
55017,4.55400015
55018,4.53200015
55019,4.572000075
55020,4.56
55021,4.581000112500001
55024,4.53120006
55025,4.618909090909091
55026,4.3919997
55027,4.545600179999999
55030,4.5360003
55031,4.5280001
55032,4.61040012
55033,4.504941264705882
55037,4.549894847368422
55038,4.590000075
55040,4.614000075
55041,4.537846292307692
55042,4.58400015
55043,4.56
55044,4.613999850000001
55045,4.5504
55046,4.574399999999999
55047,4.55520006
55049,4.60320024
55051,4.595294135294118
55052,4.59600015
55053,4.565999999999999
55056,4.6080001333333325
55057,4.5675001125
55060,4.608889111111112
55063,4.541333383333334
55065,4.500000075
55066,4.5540000375
55068,4.5408
55069,4.508
55070,4.584
55072,4.54960014
55073,4.565999999999999
55074,4.542000225000001
55077,4.6080003
55079,4.60320012
55080,4.562400059999999
55082,4.590857228571429
55084,4.5600001500000005
55088,4.576
55089,4.518857271428572
55092,4.622400119999999
55103,4.655999700000001
55105,4.655999700000001
55107,4.655999700000001
55108,4.632
55110,4.552
55112,4.620000075
55113,4.655999700000001
55115,4.54800015
55117,4.632
55118,4.68
55119,4.592
55121,4.6080003
55123,4.6080003
55124,4.704
55125,4.6319998
55126,4.6080003
55127,4.56
55128,4.655999700000001
55129,4.6080003
55301,4.6080003
55302,4.57440012
55303,4.58880012
55304,4.617600179999999
55305,4.68
55307,4.649999850000001
55308,4.61040021
55309,4.625142942857143
55310,4.707428528571429
55311,4.61999985
55312,4.6759999500000005
55313,4.574000024999999
55314,4.689
55316,4.655999700000001
55317,4.632
55318,4.6230001125
55319,4.577999999999999
55320,4.59600015
55321,4.652999812500001
55322,4.6000001
55324,4.616
55325,4.614000037499999
55327,4.571999999999999
55328,4.6080003
55329,4.6879999
55330,4.632
55331,4.5360003
55332,4.68959994
55333,4.704
55334,4.6607997600000015
55335,4.689230769230769
55336,4.657714092857143
55337,4.632
55338,4.632
55339,4.64399985
55340,4.59600015
55342,4.6995
55344,4.6080003
55345,4.656
55347,4.656
55349,4.6354285285714285
55350,4.65852625263158
55352,4.5600001
55353,4.6625454
55355,4.673333199999999
55356,4.632
55357,4.632
55358,4.6
55359,4.6199999625
55360,4.622400119999999
55362,4.56800015
55363,4.59600015
55364,4.584
55367,4.6080003
55368,4.6080003
55369,4.584
55370,4.655999700000001
55371,4.582666733333334
55372,4.577142857142857
55373,4.632
55374,4.58880006
55375,4.56
55376,4.528
55378,4.59600015
55379,4.65199995
55381,4.655999700000001
55382,4.51680006
55385,4.684
55386,4.6080003
55387,4.6080003
55388,4.617600059999999
55389,4.683428571428571
55390,4.616
55391,4.512
55395,4.6080003
55396,4.673142771428571
55397,4.632
55398,4.6240001
55405,4.655999700000001
55407,4.632
55408,4.704
55412,4.704
55416,4.68
55417,4.68
55419,4.752
55420,4.704
55424,4.704
55425,4.56
55427,4.704
55430,4.68
55431,4.655999700000001
55433,4.632
55434,4.655999700000001
55437,4.66799985
55438,4.655999700000001
55443,4.632
55444,4.655999700000001
55445,4.632
55446,4.655999700000001
55447,4.64399985
55448,4.632
55602,4.509818209090909
55603,4.521000000000001
55604,4.530197818681319
55605,4.5780001125
55606,4.6336
55607,4.500266613333332
55609,4.512
55612,4.589143007142858
55613,4.553454654545456
55614,4.538086943478262
55615,4.55760006
55616,4.495135167567568
55702,4.5144000900000005
55703,4.415999972727272
55704,4.54800015
55705,4.4899999500000005
55706,4.37759988
55707,4.513333416666666
55708,4.584
55709,4.516000083333333
55710,4.463999966666667
55711,4.497999999999999
55712,4.55152951764706
55713,4.45199985
55717,4.512000066666667
55718,4.48799985
55719,4.4969999625
55720,4.529333433333333
55721,4.477714242857142
55723,4.446367267346937
55724,4.494545440909091
55725,4.370823502941176
55726,4.50240003
55731,4.445538421153843
55732,4.470666566666667
55733,4.488
55734,4.47359988
55735,4.571077061538461
55736,4.525714362857144
55738,4.492363609090909
55741,4.48319994
55742,4.521600180000001
55744,4.523520132
55746,4.490341448780487
55748,4.6024617
55749,4.49999994
55750,4.483999975000001
55751,4.45999995
55752,4.558153938461539
55756,4.512000120000001
55757,4.5146668000000005
55760,4.524973062162164
55763,4.4799999
55765,4.490666633333333
55766,4.47599985
55767,4.5040001
55768,4.475999925
55769,4.508869604347826
55771,4.4249718588785
55772,4.344
55775,4.5
55779,4.4967272454545455
55780,4.5360003
55781,4.473599940000001
55782,4.5
55783,4.4976
55784,4.54800015
55785,4.60400015
55787,4.5159999
55790,4.419891802702702
55792,4.450285671428572
55793,4.531200180000001
55795,4.54320003
55797,4.472727218181818
55798,4.501333300000001
55802,4.272000299999999
55803,4.47889662413793
55804,4.533333433333333
55810,4.51200005
55811,4.50800015
55901,4.524000225
55902,4.5600001
55904,4.555999999999999
55906,4.5600001
55909,4.59600015
55910,4.52160006
55912,4.593882458823531
55917,4.604571642857144
55918,4.58400015
55919,4.521599999999999
55920,4.556000049999999
55921,4.586181954545453
55922,4.56
55923,4.516363718181818
55924,4.5920001
55925,4.584
55926,4.59600015
55927,4.567999999999999
55929,4.530000225
55932,4.5360001500000005
55934,4.544000133333333
55935,4.549714457142858
55936,4.574000000000001
55939,4.56400005
55940,4.585846223076924
55941,4.56
55943,4.541052757894737
55944,4.577999999999999
55945,4.507200060000001
55946,4.578857164285715
55947,4.553142942857143
55949,4.529143028571428
55951,4.584
55952,4.516800120000001
55953,4.6080003
55954,4.584000059999999
55955,4.5520001
55956,4.48799985
55957,4.5264
55959,4.506000075
55960,4.548000075
55961,4.579199999999999
55962,4.52800015
55963,4.542000150000001
55964,4.514666766666667
55965,4.5390001125
55967,4.584
55969,4.488
55970,4.584
55971,4.536000133333333
55972,4.525333466666666
55973,4.6080003
55974,4.56400005
55975,4.562000025
55976,4.55040012
55977,4.600000199999999
55979,4.5360001500000005
55981,4.5200000000000005
55982,4.577999999999999
55983,4.55400015
55985,4.56960015
55987,4.532000066666666
55990,4.584000059999999
55991,4.528000100000001
55992,4.54000015
56001,4.636
56003,4.647999900000001
56007,4.623529464705883
56009,4.647272754545454
56010,4.665599820000001
56011,4.622999925
56013,4.665230653846154
56014,4.66559982
56016,4.637999925
56017,4.61280006
56019,4.696
56020,4.68
56021,4.512000100000001
56023,4.661999775
56024,4.6080003
56025,4.62719994
56026,4.6240001
56027,4.69439994
56028,4.632
56029,4.655999700000001
56031,4.7264998875
56033,4.66559982
56034,4.6399999
56036,4.63599995
56037,4.641599879999999
56039,4.707428485714286
56041,4.662857057142857
56042,4.6479998
56044,4.65119988
56045,4.6080003
56048,4.632
56050,4.632
56051,4.67999985
56052,4.624000099999999
56054,4.679999899999999
56055,4.63519996
56057,4.614000225
56058,4.624000049999999
56060,4.692
56062,4.6759999
56063,4.616000049999999
56065,4.626857207142856
56068,4.626000075
56069,4.6000002
56071,4.59200015
56072,4.632
56073,4.651764617647058
56074,4.5792000900000005
56078,4.620000149999999
56081,4.698947336842103
56082,4.639384569230769
56083,4.761
56085,4.6892307
56087,4.739294064705881
56088,4.717714114285714
56090,4.655999820000001
56091,4.632
56093,4.632
56096,4.637999925
56097,4.649999950000001
56098,4.671272645454546
56101,4.769142799999999
56110,4.856999999999999
56111,4.759999999999999
56113,4.853999999999999
56114,4.864
56115,4.852363636363635
56116,4.878
56117,4.832
56118,4.776
56119,4.808
56120,4.723999850000001
56121,4.721999925
56122,4.848000000000001
56123,4.813714285714285
56127,4.763999999999999
56128,4.8754285714285714
56129,4.848
56131,4.816421052631577
56132,4.848
56134,4.902
56136,4.89
56137,4.747636281818182
56138,4.872
56139,4.872
56141,4.8672
56142,4.872
56143,4.772999999999998
56144,4.898181818181818
56145,4.788
56147,4.824
56149,4.884
56150,4.775999959999999
56151,4.863
56152,4.78153846153846
56155,4.832
56156,4.859999999999999
56157,4.808
56158,4.856
56159,4.7573333
56161,4.728
56162,4.727999700000001
56164,4.879384615384615
56165,4.855999999999999
56166,4.776
56167,4.808
56168,4.842
56169,4.848
56170,4.88
56171,4.751999966666667
56172,4.872
56173,4.872
56174,4.776
56175,4.7976
56176,4.741714157142858
56178,4.8754285714285714
56180,4.779999975
56181,4.727999700000001
56183,4.814399999999999
56185,4.848
56186,4.8672
56187,4.831999999999999
56201,4.676799939999999
56207,4.70399995
56208,4.705199925
56209,4.6765713
56211,4.741090799999999
56212,4.745999925
56214,4.741714242857142
56215,4.698352905882352
56216,4.709999925
56218,4.759999999999999
56219,4.745454490909091
56220,4.823142857142856
56221,4.712470499999999
56222,4.71999985
56223,4.747999924999999
56224,4.759999999999999
56225,4.732363527272728
56226,4.709999925
56227,4.7369999625000005
56228,4.6896
56229,4.776000000000001
56230,4.71599985
56231,4.706666566666667
56232,4.74719996
56235,4.701999925
56236,4.710545345454546
56237,4.76
56239,4.784
56240,4.72649983125
56241,4.753599939999999
56243,4.685538438461538
56244,4.6823999700000005
56245,4.7616
56248,4.669714135714287
56249,4.721142642857144
56251,4.69799985
56252,4.7087999400000005
56253,4.668799959999999
56255,4.771199999999999
56256,4.757217339130434
56257,4.792615384615383
56258,4.780799999999998
56260,4.734545236363636
56262,4.68959988
56263,4.7856000000000005
56264,4.797000000000001
56265,4.729845992307691
56266,4.7146666
56267,4.693090895454543
56270,4.71359994
56271,4.715999812499999
56273,4.632
56274,4.696000000000001
56276,4.733999925
56277,4.712727163636363
56278,4.718769115384616
56279,4.6879999
56280,4.819999999999999
56281,4.704
56282,4.703999966666667
56283,4.727999826315789
56284,4.72649983125
56285,4.733333266666667
56288,4.632
56289,4.7239999
56291,4.7952
56292,4.776
56293,4.752
56295,4.655999850000001
56296,4.684571399999999
56297,4.766399999999999
56301,4.65599985
56303,4.632
56304,4.608
56307,4.659428400000001
56308,4.65839997
56309,4.615999900000001
56310,4.645714242857141
56311,4.683428485714286
56312,4.7113845
56314,4.632
56315,4.70399976
56316,4.7005713642857145
56318,4.63679994
56319,4.66799985
56320,4.6834285285714286
56323,4.703999850000001
56324,4.64399995
56326,4.631999966666665
56327,4.666285628571429
56329,4.576800015000001
56330,4.598400119999999
56331,4.65199995
56332,4.656
56334,4.670857100000001
56336,4.61599995
56338,4.605176558823531
56339,4.663999966666667
56340,4.6000002
56342,4.540571585714286
56343,4.660799880000001
56345,4.608000026086957
56347,4.644923076923077
56349,4.6759999500000005
56350,4.581913095652175
56352,4.6559998875
56353,4.594666733333333
56354,4.607999850000001
56355,4.655999700000001
56357,4.564799999999999
56358,4.6169999625
56359,4.517142792857143
56360,4.608
56361,4.685142685714285
56362,4.667999880000001
56364,4.572000105000001
56367,4.591384684615385
56368,4.6679998000000005
56373,4.597333533333333
56374,4.6260000375
56375,4.632
56377,4.616000199999999
56378,4.6799999
56379,4.598400000000001
56381,4.694117576470587
56382,4.63199994
56385,4.703999866666667
56387,4.655999700000001
56401,4.5906667
56425,4.632
56431,4.4816842964912285
56433,4.639384615384615
56435,4.634999906250001
56437,4.64399985
56438,4.630736999999999
56440,4.632000085714286
56441,4.626
56442,4.55520006
56443,4.611
56444,4.551000074999999
56446,4.6535999100000005
56447,4.61200015
56448,4.655999700000001
56449,4.626
56450,4.544
56452,4.620923076923076
56453,4.655999700000001
56455,4.608
56458,4.6080001
56461,4.608000108
56464,4.654799835
56465,4.58880018
56466,4.633714307142857
56467,4.608
56468,4.596
56469,4.580869669565218
56470,4.612799982857144
56472,4.63
56473,4.6380001125
56474,4.627384557692307
56475,4.644
56477,4.646857085714285
56479,4.657262936842105
56481,4.654399900000001
56482,4.641230653846154
56484,4.453894757894737
56501,4.544470570588237
56510,4.52711131111111
56511,4.560000085714285
56514,4.58905272631579
56515,4.592727245454546
56516,4.501090881818183
56517,4.52400015
56518,4.632
56519,4.546285885714286
56520,4.636363581818181
56521,4.5394287
56522,4.660499793750001
56523,4.55520006
56524,4.638000075
56527,4.659428314285715
56528,4.554
56531,4.689599939999999
56533,4.64399985
56534,4.644
56535,4.496
56536,4.553142942857143
56537,4.649999914285714
56540,4.50533335
56542,4.46639991
56543,4.634666633333333
56544,4.617818222727273
56545,4.5146667166666665
56546,4.554000075
56547,4.578000037500002
56548,4.556571471428571
56549,4.573565308695653
56550,4.5440002
56551,4.6839999500000005
56552,4.551000075
56553,4.614000075
56554,4.530000074999999
56556,4.494
56557,4.528000014285714
56560,4.584000037500001
56565,4.68
56566,4.566
56567,4.631999981250001
56568,4.56
56569,4.530666766666667
56570,4.661999925
56571,4.621714285714285
56572,4.568000025
56573,4.571077015384616
56574,4.56
56575,4.645499925
56576,4.541999924999999
56578,4.571200000000001
56579,4.617600059999999
56580,4.594666800000001
56581,4.56
56583,4.68
56584,4.5207273818181815
56585,4.536000233333334
56586,4.666285692857144
56587,4.604
56588,4.696
56589,4.546800105000001
56590,4.695999966666666
56591,4.512
56592,4.507200060000001
56594,4.610666866666666
56601,4.51982610652174
56621,4.560000064864866
56623,4.478297878723404
56626,4.546666666666667
56627,4.470666589999998
56628,4.515096783870968
56629,4.46759997
56630,4.5208889
56633,4.4684445
56634,4.479272618181818
56636,4.483591908163267
56639,4.463333250000001
56641,4.4208
56644,4.455272536363637
56646,4.47359982
56647,4.52800005
56649,4.35291426
56650,4.49066675
56651,4.5257143285714285
56652,4.520000033333333
56653,4.440857073214284
56654,4.459636281818182
56655,4.600000079999999
56657,4.5600002250000005
56658,4.448999925
56659,4.496
56660,4.515428571428571
56661,4.48457145
56662,4.624000166666666
56663,4.435200119999999
56666,4.2520001
56667,4.5573335
56669,4.398222159259258
56670,4.572000200000001
56671,4.446260817391305
56672,4.592500050000001
56673,4.416
56676,4.585142871428571
56678,4.598000099999999
56680,4.512
56681,4.52640006
56683,4.5200000000000005
56684,4.463999945454545
56685,4.37759988
56686,4.462857142857143
56687,4.584
56688,4.529142921428572
56701,4.523692430769231
56710,4.54080024
56711,4.3919997
56713,4.513200074999999
56714,4.472727163636363
56715,4.491428571428572
56716,4.532666816666668
56721,4.56300001875
56722,4.527272863636363
56723,4.557333366666667
56724,4.53440012
56725,4.490322541935483
56726,4.490181790909091
56727,4.535351432432433
56728,4.48042092631579
56729,4.5
56731,4.439999925
56732,4.50600005625
56733,4.489999975
56734,4.497882370588235
56735,4.471578899999999
56736,4.508307715384616
56737,4.480800015
56738,4.517714371428571
56741,4.008
56742,4.487999894117647
56744,4.53600015
56748,4.501999975
56750,4.532869773913043
56751,4.457846084615383
56754,4.52400015
56755,4.4239998
56756,4.475999957142856
56757,4.505142885714285
56758,4.507636390909091
56759,4.52000005
56760,4.53600024
56761,4.474666533333332
56762,4.510451661290322
56763,4.4655000000000005
57001,4.942285785714285
57002,4.9032
57003,4.968000099999999
57004,4.95466678888889
57005,4.9302858
57006,4.922000033333334
57010,4.90800005
57012,5.018999999999999
57013,4.9200000705882365
57014,4.9320001
57015,4.9824
57016,4.98
57017,4.954666777777778
57018,4.9740000250000005
57020,4.992
57021,4.9440002
57022,4.938000075000001
57024,4.92
57025,4.8795
57026,4.8992
57028,4.897500000000001
57029,5.055600000000001
57030,4.92514292857143
57031,4.92600005
57032,4.920000099999999
57033,5.0012307692307685
57034,4.91520004
57035,5.004
57036,4.961142971428572
57037,4.988
57038,4.88
57039,4.933714342857143
57040,5.00100005
57041,4.992
57042,4.999200000000001
57043,5.028
57045,5.03076923076923
57046,4.957714342857143
57047,4.992
57048,5.004
57050,4.9560001
57051,4.9824
57052,5.04
57053,5.004
57054,4.999199999999999
57055,4.968
57057,4.968000066666666
57058,5.013600000000001
57059,5.03294117647059
57062,4.973999999999999
57063,4.98
57064,4.992
57065,4.901999999999999
57066,5.072
57067,4.9830000000000005
57069,4.896000099999999
57070,4.994181836363635
57071,4.92480008
57072,4.944000028571429
57073,4.96800004
57075,4.954285714285715
57076,5.007999999999999
57077,4.936000133333333
57078,4.992
57103,4.9440002
57104,4.9320001
57105,4.968000099999999
57106,5.016
57107,4.9440002
57108,4.974
57110,4.992
57201,4.882588235294117
57212,4.922666685185186
57213,4.872
57214,4.92
57216,4.6944
57217,4.892
57218,4.916571485714286
57219,4.8768
57220,4.914000033333334
57221,4.959000099999999
57223,4.876800050000001
57224,4.762666633333334
57225,4.916470641176469
57226,4.906666677777778
57227,4.763999999999999
57231,4.96640002
57232,4.796
57233,4.968000066666667
57234,4.866666666666667
57235,4.896000000000001
57236,4.932
57237,4.855999999999999
57238,4.9066666888888895
57239,4.848
57241,4.8826666888888886
57242,4.936000111111111
57243,4.908923092307693
57246,4.829999999999999
57247,4.735999866666668
57248,4.853333288888888
57249,4.912800019999999
57251,4.824
57252,4.745454381818181
57255,4.762909063636364
57256,4.864
57257,4.831999999999999
57258,4.922400059999999
57259,4.810285714285713
57260,4.712571321428571
57261,4.794
57262,4.8000000000000025
57263,4.872
57264,4.836
57265,4.8773333333333335
57266,4.842
57268,4.908
57269,4.802999999999999
57270,4.768499981249999
57271,4.94400008
57272,4.865142857142857
57273,4.79280003
57274,4.846933324444443
57276,4.9013333333333335
57278,4.924235341176471
57279,4.783384615384615
57301,5.043789473684211
57311,5.045538461538461
57312,5.015999999999999
57313,5.1315
57314,5.023680000000002
57315,5.117538461538462
57317,5.207999961538461
57319,5.0295000000000005
57321,5.018399999999999
57322,4.949647129411765
57323,4.995428571428571
57324,4.992
57325,5.119999999999999
57328,5.150000000000001
57329,5.132000000000001
57330,5.140363636363636
57331,5.098285714285715
57332,5.04
57334,5.073
57335,5.168571521428571
57337,5.0064
57339,5.0856
57340,5.018181818181817
57341,5.143999999999998
57342,5.14357894736842
57344,5.148
57345,5.141473684210527
57346,5.088
57348,4.970087000000001
57349,5.004631578947369
57350,4.98600001875
57353,4.979520000000002
57355,5.140799999999998
57356,5.119384646153846
57359,5.058461538461538
57362,5.065531914893614
57363,5.0896
57365,5.112
57366,5.094666666666667
57367,5.088
57368,5.104999999999999
57369,5.141647070588234
57370,5.130999999999998
57371,5.110736842105262
57373,5.017411776470589
57374,5.02
57375,5.136
57376,5.093142857142857
57379,5.04
57380,5.132210526315788
57381,5.035999999999998
57382,5.109405405405402
57383,5.132444444444442
57384,5.000470588235295
57385,5.054666666666668
57386,4.96320008
57401,4.91791307826087
57420,5.1
57421,4.811999999999999
57422,4.8582857142857145
57424,4.97440004
57426,4.896
57427,4.86
57428,5.044235294117648
57429,4.92
57430,4.771199992500002
57432,4.818
57433,4.863
57434,4.9043077
57435,4.999999999999999
57436,4.920960064000001
57437,4.962206951724138
57438,5.045999999999996
57439,4.896
57440,4.935428628571429
57441,4.870153846153846
57442,5.111586213793105
57445,4.872
57446,4.773714257142856
57448,4.9888000266666666
57449,4.802666666666666
57450,5.09280001
57451,4.983529429411764
57452,5.042526315789474
57454,4.798285714285714
57455,5.1216
57456,4.937846230769229
57457,4.945500062500001
57460,4.976000066666665
57461,4.940000133333332
57465,4.987200026666668
57466,5.0712
57467,5.088
57468,4.794
57469,4.977000016666669
57470,5.021999999999999
57471,5.030117647058823
57472,5.060999999999998
57473,5.111999999999999
57474,4.916571485714285
57475,5.085333333333335
57476,4.968000000000002
57477,4.924800020000001
57479,4.900799999999999
57481,4.910117682352941
57501,5.168823564705886
57520,5.186526357894736
57521,5.3819999888888885
57522,5.232000154545455
57523,5.234880051999999
57528,5.288470429411765
57529,5.267428561904763
57531,5.267999950000001
57532,5.213568049599996
57533,5.225684210526315
57534,5.198769261538461
57536,5.123636381818181
57537,5.259000106250001
57538,5.273999883333333
57540,5.147999999999999
57541,5.21040012
57543,5.418260934782609
57544,5.196000035294117
57547,5.442285814285715
57548,5.056
57551,5.5897896078947324
57552,5.324444370370364
57553,5.303111040740742
57555,5.390181809090908
57559,5.2933332111111095
57560,5.431384707692308
57562,5.338908954545454
57563,5.323199999999999
57564,5.203846276923078
57566,5.437333422222223
57567,5.415614515662644
57568,5.242153980769232
57569,5.15666671111111
57570,5.4411428285714285
57572,5.517333366666666
57574,5.536800059999999
57576,5.260799990000001
57577,5.4613334500000015
57579,5.325454480303028
57580,5.304932046601936
57584,5.2525715
57585,5.291142782142857
57601,5.075478269565217
57620,5.3243999375
57621,5.096000000000001
57622,5.2996363
57623,5.283299958749998
57625,5.186162154054054
57626,5.326330356521731
57630,5.207999999999999
57631,4.984615384615385
57632,4.99753846153846
57633,5.18666674444445
57634,5.20960008
57636,5.295999899999999
57638,5.200824838144338
57639,5.0760000000000005
57640,5.242378375675676
57641,5.12845714285714
57642,5.0656842175438594
57644,5.270709637096774
57645,5.156444488888888
57646,5.012
57648,4.954285728571429
57649,5.331692212820512
57650,5.262000050000001
57651,5.363478247826088
57652,5.113090943181817
57656,5.197565339130435
57657,5.152695652173911
57658,4.933090945454546
57660,5.164799999999998
57661,5.136
57701,5.478857185714285
57702,5.616827699999999
57703,5.4840001875
57714,5.58400012
57716,5.654182045454545
57717,5.445619946280984
57718,5.568
57719,5.43300008125
57720,5.373073188617877
57722,5.605538551282052
57724,5.3647499750000005
57725,5.5131429
57730,5.829735803773582
57732,5.586461599999998
57735,5.808551540229884
57738,5.524363745454544
57744,5.566040851020411
57745,5.784774148387097
57747,5.787999904166665
57748,5.365241344827587
57750,5.48711118888889
57751,5.687999920000001
57752,5.5401081918918935
57754,5.6354286857142855
57755,5.312347743478263
57756,5.549538507692306
57758,5.372470541176472
57759,5.630400160000001
57760,5.425440098999993
57761,5.428000072916667
57762,5.360000008333333
57763,5.705999984999998
57764,5.590153946153848
57766,5.604000089999999
57767,5.44200009375
57769,5.445818290909092
57770,5.606181922727272
57772,5.570938791836736
57775,5.460857264285713
57776,5.420571514285713
57779,5.344
57780,5.60117652352941
57782,5.647200270000001
57783,5.414399993333333
57785,5.400480054
57787,5.392615382051282
57788,5.379200006666667
57790,5.459076998461535
57791,5.372799966666667
57792,5.402823652941177
57793,5.32615376923077
57794,5.6400001600000005
58004,4.634666633333333
58005,4.59600015
58006,4.6240001
58007,4.67399985
58008,4.667999850000001
58009,4.59600015
58011,4.68872719090909
58012,4.6399999
58013,4.757999924999999
58015,4.614000225
58016,4.632
58017,4.775999999999999
58018,4.637999925
58021,4.629000037499999
58027,4.710545372727273
58029,4.6479998
58030,4.6896
58031,4.695428528571429
58032,4.76509090909091
58033,4.750153776923077
58035,4.637999924999999
58036,4.578000075
58038,4.563428657142857
58040,4.764
58041,4.698857035714285
58042,4.60320024
58043,4.7616
58045,4.562285757142858
58046,4.686666616666667
58047,4.590857228571429
58048,4.60800018
58049,4.719999825
58051,4.638857057142857
58052,4.65279978
58053,4.735111066666665
58054,4.748571351428572
58056,4.694999925
58057,4.677999875
58059,4.620000150000001
58060,4.724571328571427
58061,4.6639998
58062,4.752
58063,4.707692238461539
58064,4.663058647058824
58065,4.673999925
58067,4.7616
58068,4.647999975
58069,4.77
58071,4.70239992
58072,4.7159998961538445
58075,4.6539129
58077,4.6409998875000005
58078,4.590000075
58079,4.651764529411765
58081,4.667076830769231
58102,4.620000149999999
58104,4.560000075
58201,4.532000150000001
58203,4.53300015
58210,4.589647147058825
58212,4.661646935294118
58214,4.605000262499999
58216,4.491428528571428
58218,4.5824000400000005
58219,4.56
58220,4.5315001125
58222,4.54200015
58223,4.5600001
58224,4.632
58225,4.51488012
58227,4.58160006
58228,4.5930001875
58229,4.567999999999999
58230,4.689333316666666
58231,4.620923123076924
58233,4.574999999999999
58235,4.581333333333333
58237,4.5590769692307695
58238,4.522000125
58239,4.572923076923077
58240,4.633846084615384
58241,4.52160012
58243,4.5709091181818176
58244,4.571999999999999
58249,4.565837886486489
58250,4.629000037499999
58251,4.614857271428572
58254,4.641999974999999
58256,4.55040006
58257,4.606000174999999
58258,4.566857185714285
58259,4.625684257894737
58260,4.575272727272727
58261,4.556571471428572
58262,4.5360003
58265,4.4976
58266,4.641333183333334
58267,4.650461538461539
58269,4.566857142857143
58270,4.5840001500000005
58271,4.478399850000001
58272,4.649454436363637
58273,4.584000075
58274,4.647999850000001
58275,4.581000037499999
58276,4.551272918181818
58277,4.67759994
58278,4.5705000375
58281,4.566545481818181
58282,4.532444544444444
58301,4.54400005
58311,4.578857185714286
58316,4.726499962499998
58317,4.6064002
58318,4.703076819230769
58321,4.6036365
58323,4.568
58324,4.581913121739132
58325,4.570000100000001
58327,4.614000045000001
58329,4.709999899999999
58330,4.597894894736842
58331,4.592000100000001
58332,4.681411729411765
58335,4.5519999
58338,4.5920001
58339,4.68
58341,4.711854430909092
58343,4.662857014285715
58344,4.632
58345,4.599428721428572
58346,4.623529429411764
58348,4.6906666222222215
58351,4.5404999625
58352,4.589538611538463
58353,4.61200025
58355,4.5648
58356,4.677677332258065
58357,4.626461492307692
58361,4.633999975
58362,4.620000149999999
58363,4.65119976
58365,4.618588314705882
58366,4.62839994
58367,4.677818127272727
58368,4.665802732394368
58369,4.7279999
58370,4.6640001
58372,4.617600059999999
58374,4.67586201724138
58377,4.594064661290323
58379,4.6479998
58380,4.628571492857142
58381,4.639058735294118
58382,4.585846338461538
58384,4.649999875000001
58385,4.60400015
58386,4.6525713
58401,4.759428514285716
58413,4.904727303030303
58415,4.771999999999999
58416,4.651636227272728
58418,4.750666533333332
